time_stamp,V_abc[0] (V),V_abc[1] (V),V_abc[2] (V),FNR Status,Vdc (V),Vdc_sat (V),V rms (V),V rms max (V),I rms from MCU (A),I_abc [0],I_abc [1],I_abc [2],Bus Current (A),Elec Angle (rad),Torque Refer,RPM FeedBack,Encoder Count,Motor Temp (C),Controller Temp (C),Fault Flag,Z count,ref_Angle_2pi,ref_Angle_6pi,Offset Angle (deg),Offset Angle (rad),I rms (A),Torque_calc (Nm),Id_refer (A),Iq_refer (A),Bus Voltage (V),Torque Calc from MCU (Nm)
2025-02-21 17:17:11.138630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 17:17:11.139641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 17:17:11.141598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 17:17:11.142676,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 17:17:11.144675,0,0,0,0,0,0,,,0,-800,1323,1319,,1.9184073464102065,0,0,0,,,,,,,,,,,,,,
2025-02-21 17:17:11.146115,0,0,0,0,0,0,,,0,-800,1323,1319,,1.9184073464102065,0,0,0,0,0,0,0,-6.28,,,,,,,,,
2025-02-21 17:17:11.147125,0,0,0,0,0,0,,,0,-800,1323,1319,,1.9184073464102065,0,0,0,0,0,0,0,-0.0005926535897931018,-2.8274926535897933,-324.0,-0.0005926535897931018,,,,,,
2025-02-21 17:17:11.148123,0,0,0,0,0,0,,,0,-800,1323,1319,,1.9184073464102065,0,0,0,0,0,0,0,-0.0005926535897931018,-2.8274926535897933,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.149124,0,0,0,0,0,0,,,0,-800,1323,1319,,1.9184073464102065,0,0,0,0,0,0,0,-0.0005926535897931018,-2.8274926535897933,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.236131,-5,0,4,4,4,4,,,0,-800,1323,1319,,1.9184073464102065,0,0,0,0,0,0,0,-0.0005926535897931018,-2.8274926535897933,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.237099,-5,0,4,4,4,4,,,0,-187,126,59,,-1.841592653589793,0,209,711,0,0,0,0,-0.0005926535897931018,-2.8274926535897933,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.238102,-5,0,4,4,4,4,,,0,-187,126,59,,-1.841592653589793,0,209,711,38,37,0,0,-6.28,-2.8274926535897933,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.238102,-5,0,4,4,4,4,,,0,-187,126,59,,-1.841592653589793,0,209,711,38,37,0,0,1.7434073464102067,-2.304392653589793,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.239101,-5,0,4,4,4,4,,,0,-187,126,59,,-1.841592653589793,0,209,711,38,37,0,0,1.7434073464102067,-2.304392653589793,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.240101,-5,0,4,4,4,4,,,0,-187,126,59,,-1.841592653589793,0,209,711,38,37,0,0,1.7434073464102067,-2.304392653589793,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.240101,-5,0,4,4,4,4,,,0,-187,126,59,,-1.841592653589793,0,209,711,38,37,0,0,1.7434073464102067,-2.304392653589793,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.241608,-5,0,4,4,4,4,,,0,-187,126,59,,-1.841592653589793,0,209,711,38,37,0,0,1.7434073464102067,-2.304392653589793,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.335627,-5,4,-1,4,4,4,,,0,-187,126,59,,-1.841592653589793,0,209,711,38,37,0,0,1.7434073464102067,-2.304392653589793,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.336617,-5,4,-1,4,4,4,,,0,-63,188,-127,,-1.8915926535897931,0,187,1868,38,37,0,0,1.7434073464102067,-2.304392653589793,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.337614,-5,4,-1,4,4,4,,,0,-63,188,-127,,-1.8915926535897931,0,187,1868,38,37,0,1,-6.28,-2.304392653589793,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.337614,-5,4,-1,4,4,4,,,0,-63,188,-127,,-1.8915926535897931,0,187,1868,38,37,0,1,3.486407346410207,-1.781292653589793,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.337614,-5,4,-1,4,4,4,,,0,-63,188,-127,,-1.8915926535897931,0,187,1868,38,37,0,1,3.486407346410207,-1.781292653589793,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.338614,-5,4,-1,4,4,4,,,0,-63,188,-127,,-1.8915926535897931,0,187,1868,38,37,0,1,3.486407346410207,-1.781292653589793,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.338614,-5,4,-1,4,4,4,,,0,-63,188,-127,,-1.8915926535897931,0,187,1868,38,37,0,1,3.486407346410207,-1.781292653589793,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.339620,-5,4,-1,4,4,4,,,0,-63,188,-127,,-1.8915926535897931,0,187,1868,38,37,0,1,3.486407346410207,-1.781292653589793,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.435128,0,4,-5,4,4,4,,,0,-63,188,-127,,-1.8915926535897931,0,187,1868,38,37,0,1,3.486407346410207,-1.781292653589793,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.437135,0,4,-5,4,4,4,,,0,140,51,-192,,-1.9015926535897931,0,181,3022,38,37,0,1,3.486407346410207,-1.781292653589793,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.438129,0,4,-5,4,4,4,,,0,140,51,-192,,-1.9015926535897931,0,181,3022,38,37,0,1,-6.28,-1.781292653589793,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.439128,0,4,-5,4,4,4,,,0,140,51,-192,,-1.9015926535897931,0,181,3022,38,37,0,1,5.232407346410207,-1.2576926535897932,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.439128,0,4,-5,4,4,4,,,0,140,51,-192,,-1.9015926535897931,0,181,3022,38,37,0,1,5.232407346410207,-1.2576926535897932,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.440129,0,4,-5,4,4,4,,,0,140,51,-192,,-1.9015926535897931,0,181,3022,38,37,0,1,5.232407346410207,-1.2576926535897932,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.441130,0,4,-5,4,4,4,,,0,140,51,-192,,-1.9015926535897931,0,181,3022,38,37,0,1,5.232407346410207,-1.2576926535897932,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.442644,0,4,-5,4,4,4,,,0,140,51,-192,,-1.9015926535897931,0,181,3022,38,37,0,1,5.232407346410207,-1.2576926535897932,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.535402,4,-1,-5,4,4,4,,,0,140,51,-192,,-1.9015926535897931,0,181,3022,38,37,0,1,5.232407346410207,-1.2576926535897932,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.537350,4,-1,-5,4,4,4,,,0,194,-138,-57,,-0.771592653589793,0,170,53,38,37,0,1,5.232407346410207,-1.2576926535897932,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.538337,4,-1,-5,4,4,4,,,0,194,-138,-57,,-0.771592653589793,0,170,53,38,37,0,1,-6.28,-1.2576926535897932,-324.0,-0.0005926535897931018,,,0,0,0,0
2025-02-21 17:17:11.539342,4,-1,-5,4,4,4,,,0,194,-138,-57,,-0.771592653589793,0,170,53,38,37,0,1,0.6944073464102067,-2.619092653589793,-357.11,5.659407346410207,,,0,0,0,0
2025-02-21 17:17:11.540338,4,-1,-5,4,4,4,,,0,194,-138,-57,,-0.771592653589793,0,170,53,38,37,0,1,0.6944073464102067,-2.619092653589793,-357.11,5.659407346410207,,,0,0,0,0
2025-02-21 17:17:11.541336,4,-1,-5,4,4,4,,,0,194,-138,-57,,-0.771592653589793,0,170,53,38,37,0,1,0.6944073464102067,-2.619092653589793,-357.11,5.659407346410207,,,0,0,0,0
2025-02-21 17:17:11.541336,4,-1,-5,4,4,4,,,0,194,-138,-57,,-0.771592653589793,0,170,53,38,37,0,1,0.6944073464102067,-2.619092653589793,-357.11,5.659407346410207,,,0,0,0,0
2025-02-21 17:17:11.559649,4,-1,-5,4,4,4,,,0,194,-138,-57,,-0.771592653589793,0,170,53,38,37,0,1,0.6944073464102067,-2.619092653589793,-357.11,5.659407346410207,,,0,0,0,0
2025-02-21 17:17:11.635179,4,-5,0,4,4,4,,,0,194,-138,-57,,-0.771592653589793,0,170,53,38,37,0,1,0.6944073464102067,-2.619092653589793,-357.11,5.659407346410207,,,0,0,0,0
2025-02-21 17:17:11.637129,4,-5,0,4,4,4,,,0,63,-200,136,,-1.881592653589793,0,164,1175,38,37,0,1,0.6944073464102067,-2.619092653589793,-357.11,5.659407346410207,,,0,0,0,0
2025-02-21 17:17:11.637129,4,-5,0,4,4,4,,,0,63,-200,136,,-1.881592653589793,0,164,1175,38,37,0,1,-6.28,-2.619092653589793,-357.11,5.659407346410207,,,0,0,0,0
2025-02-21 17:17:11.638125,4,-5,0,4,4,4,,,0,63,-200,136,,-1.881592653589793,0,164,1175,38,37,0,1,2.4394073464102073,-2.095492653589793,-357.168,5.648407346410206,,,0,0,0,0
2025-02-21 17:17:11.639124,4,-5,0,4,4,4,,,0,63,-200,136,,-1.881592653589793,0,164,1175,38,37,0,1,2.4394073464102073,-2.095492653589793,-357.168,5.648407346410206,,,0,0,0,0
2025-02-21 17:17:11.640136,4,-5,0,4,4,4,,,0,63,-200,136,,-1.881592653589793,0,164,1175,38,37,0,1,2.4394073464102073,-2.095492653589793,-357.168,5.648407346410206,,,0,0,0,0
2025-02-21 17:17:11.640136,4,-5,0,4,4,4,,,0,63,-200,136,,-1.881592653589793,0,164,1175,38,37,0,1,2.4394073464102073,-2.095492653589793,-357.168,5.648407346410206,,,0,0,0,0
2025-02-21 17:17:11.641125,4,-5,0,4,4,4,,,0,63,-200,136,,-1.881592653589793,0,164,1175,38,37,0,1,2.4394073464102073,-2.095492653589793,-357.168,5.648407346410206,,,0,0,0,0
2025-02-21 17:17:11.734747,-1,-5,4,4,4,4,,,0,63,-200,136,,-1.881592653589793,0,164,1175,38,37,0,1,2.4394073464102073,-2.095492653589793,-357.168,5.648407346410206,,,0,0,0,0
2025-02-21 17:17:11.735781,-1,-5,4,4,4,4,,,0,-138,-61,198,,0.8784073464102065,0,163,2310,38,37,0,1,2.4394073464102073,-2.095492653589793,-357.168,5.648407346410206,,,0,0,0,0
2025-02-21 17:17:11.737694,-1,-5,4,4,4,4,,,0,-138,-61,198,,0.8784073464102065,0,163,2310,38,37,0,2,-6.28,-2.095492653589793,-357.168,5.648407346410206,,,0,0,0,0
2025-02-21 17:17:11.737694,-1,-5,4,4,4,4,,,0,-138,-61,198,,0.8784073464102065,0,163,2310,38,37,0,2,4.186407346410207,-1.571392653589793,-357.172,5.648407346410206,,,0,0,0,0
2025-02-21 17:17:11.738694,-1,-5,4,4,4,4,,,0,-138,-61,198,,0.8784073464102065,0,163,2310,38,37,0,2,4.186407346410207,-1.571392653589793,-357.172,5.648407346410206,,,0,0,0,0
2025-02-21 17:17:11.739695,-1,-5,4,4,4,4,,,0,-138,-61,198,,0.8784073464102065,0,163,2310,38,37,0,2,4.186407346410207,-1.571392653589793,-357.172,5.648407346410206,,,0,0,0,0
2025-02-21 17:17:11.740850,-1,-5,4,4,4,4,,,0,-138,-61,198,,0.8784073464102065,0,163,2310,38,37,0,2,4.186407346410207,-1.571392653589793,-357.172,5.648407346410206,,,0,0,0,0
2025-02-21 17:17:11.741984,-1,-5,4,4,4,4,,,0,-138,-61,198,,0.8784073464102065,0,163,2310,38,37,0,2,4.186407346410207,-1.571392653589793,-357.172,5.648407346410206,,,0,0,0,0
2025-02-21 17:17:11.834672,-5,0,4,4,4,4,,,0,-138,-61,198,,0.8784073464102065,0,163,2310,38,37,0,2,4.186407346410207,-1.571392653589793,-357.172,5.648407346410206,,,0,0,0,0
2025-02-21 17:17:11.835663,-5,0,4,4,4,4,,,0,-187,128,57,,-1.9115926535897931,0,168,3455,38,37,0,2,4.186407346410207,-1.571392653589793,-357.172,5.648407346410206,,,0,0,0,0
2025-02-21 17:17:11.836666,-5,0,4,4,4,4,,,0,-187,128,57,,-1.9115926535897931,0,168,3455,38,37,0,2,-6.28,-1.571392653589793,-357.172,5.648407346410206,,,0,0,0,0
2025-02-21 17:17:11.837662,-5,0,4,4,4,4,,,0,-187,128,57,,-1.9115926535897931,0,168,3455,38,37,0,2,5.930407346410206,-1.048292653589793,-357.178,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:11.838668,-5,0,4,4,4,4,,,0,-187,128,57,,-1.9115926535897931,0,168,3455,38,37,0,2,5.930407346410206,-1.048292653589793,-357.178,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:11.838668,-5,0,4,4,4,4,,,0,-187,128,57,,-1.9115926535897931,0,168,3455,38,37,0,2,5.930407346410206,-1.048292653589793,-357.178,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:11.839902,-5,0,4,4,4,4,,,0,-187,128,57,,-1.9115926535897931,0,168,3455,38,37,0,2,5.930407346410206,-1.048292653589793,-357.178,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:11.840908,-5,0,4,4,4,4,,,0,-187,128,57,,-1.9115926535897931,0,168,3455,38,37,0,2,5.930407346410206,-1.048292653589793,-357.178,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:11.934156,-5,4,-1,4,4,4,,,0,-187,128,57,,-1.9115926535897931,0,168,3455,38,37,0,2,5.930407346410206,-1.048292653589793,-357.178,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:11.935121,-5,4,-1,4,4,4,,,0,-64,191,-129,,-1.811592653589793,0,166,493,38,37,0,2,5.930407346410206,-1.048292653589793,-357.178,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:11.936120,-5,4,-1,4,4,4,,,0,-64,191,-129,,-1.811592653589793,0,166,493,38,37,0,2,-6.28,-1.048292653589793,-357.178,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:11.937123,-5,4,-1,4,4,4,,,0,-64,191,-129,,-1.811592653589793,0,166,493,38,37,0,2,1.3944073464102065,-2.409092653589793,-357.178,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:11.937123,-5,4,-1,4,4,4,,,0,-64,191,-129,,-1.811592653589793,0,166,493,38,37,0,2,1.3944073464102065,-2.409092653589793,-357.178,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:11.938122,-5,4,-1,4,4,4,,,0,-64,191,-129,,-1.811592653589793,0,166,493,38,37,0,2,1.3944073464102065,-2.409092653589793,-357.178,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:11.938122,-5,4,-1,4,4,4,,,0,-64,191,-129,,-1.811592653589793,0,166,493,38,37,0,2,1.3944073464102065,-2.409092653589793,-357.178,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:11.940119,-5,4,-1,4,4,4,,,0,-64,191,-129,,-1.811592653589793,0,166,493,38,37,0,2,1.3944073464102065,-2.409092653589793,-357.178,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.034215,0,4,-5,4,4,4,,,0,-64,191,-129,,-1.811592653589793,0,166,493,38,37,0,2,1.3944073464102065,-2.409092653589793,-357.178,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.035133,0,4,-5,4,4,4,,,0,137,55,-193,,-1.8915926535897931,0,166,1632,38,37,0,2,1.3944073464102065,-2.409092653589793,-357.178,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.035755,0,4,-5,4,4,4,,,0,137,55,-193,,-1.8915926535897931,0,166,1632,38,37,0,2,-6.28,-2.409092653589793,-357.178,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.036762,0,4,-5,4,4,4,,,0,137,55,-193,,-1.8915926535897931,0,166,1632,38,37,0,2,3.137407346410207,-1.886092653589793,-357.179,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.037760,0,4,-5,4,4,4,,,0,137,55,-193,,-1.8915926535897931,0,166,1632,38,37,0,2,3.137407346410207,-1.886092653589793,-357.179,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.037760,0,4,-5,4,4,4,,,0,137,55,-193,,-1.8915926535897931,0,166,1632,38,37,0,2,3.137407346410207,-1.886092653589793,-357.179,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.038907,0,4,-5,4,4,4,,,0,137,55,-193,,-1.8915926535897931,0,166,1632,38,37,0,2,3.137407346410207,-1.886092653589793,-357.179,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.039912,0,4,-5,4,4,4,,,0,137,55,-193,,-1.8915926535897931,0,166,1632,38,37,0,2,3.137407346410207,-1.886092653589793,-357.179,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.134026,4,-1,-5,4,4,4,,,0,137,55,-193,,-1.8915926535897931,0,166,1632,38,37,0,2,3.137407346410207,-1.886092653589793,-357.179,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.135028,4,-1,-5,4,4,4,,,0,195,-136,-60,,-1.9015926535897931,0,167,2770,38,37,0,2,3.137407346410207,-1.886092653589793,-357.179,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.136029,4,-1,-5,4,4,4,,,0,195,-136,-60,,-1.9015926535897931,0,167,2770,38,37,0,3,-6.28,-1.886092653589793,-357.179,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.137029,4,-1,-5,4,4,4,,,0,195,-136,-60,,-1.9015926535897931,0,167,2770,38,37,0,3,4.883407346410207,-1.3624926535897932,-357.179,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.138035,4,-1,-5,4,4,4,,,0,195,-136,-60,,-1.9015926535897931,0,167,2770,38,37,0,3,4.883407346410207,-1.3624926535897932,-357.179,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.139027,4,-1,-5,4,4,4,,,0,195,-136,-60,,-1.9015926535897931,0,167,2770,38,37,0,3,4.883407346410207,-1.3624926535897932,-357.179,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.139027,4,-1,-5,4,4,4,,,0,195,-136,-60,,-1.9015926535897931,0,167,2770,38,37,0,3,4.883407346410207,-1.3624926535897932,-357.179,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.140033,4,-1,-5,4,4,4,,,0,195,-136,-60,,-1.9015926535897931,0,167,2770,38,37,0,3,4.883407346410207,-1.3624926535897932,-357.179,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.233370,4,-5,0,4,4,4,,,0,195,-136,-60,,-1.9015926535897931,0,167,2770,38,37,0,3,4.883407346410207,-1.3624926535897932,-357.179,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.234372,4,-5,0,4,4,4,,,0,59,-196,136,,1.9184073464102065,0,166,3908,38,37,0,3,4.883407346410207,-1.3624926535897932,-357.179,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.235372,4,-5,0,4,4,4,,,0,59,-196,136,,1.9184073464102065,0,166,3908,38,37,0,3,-6.28,-1.3624926535897932,-357.179,5.647407346410207,,,0,0,0,0
2025-02-21 17:17:12.236379,4,-5,0,4,4,4,,,0,59,-196,136,,1.9184073464102065,0,166,3908,38,37,0,3,0.3464073464102069,-2.723292653589793,-357.18,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.237379,4,-5,0,4,4,4,,,0,59,-196,136,,1.9184073464102065,0,166,3908,38,37,0,3,0.3464073464102069,-2.723292653589793,-357.18,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.238369,4,-5,0,4,4,4,,,0,59,-196,136,,1.9184073464102065,0,166,3908,38,37,0,3,0.3464073464102069,-2.723292653589793,-357.18,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.238369,4,-5,0,4,4,4,,,0,59,-196,136,,1.9184073464102065,0,166,3908,38,37,0,3,0.3464073464102069,-2.723292653589793,-357.18,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.240367,4,-5,0,4,4,4,,,0,59,-196,136,,1.9184073464102065,0,166,3908,38,37,0,3,0.3464073464102069,-2.723292653589793,-357.18,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.333179,-1,-5,4,4,4,4,,,0,59,-196,136,,1.9184073464102065,0,166,3908,38,37,0,3,0.3464073464102069,-2.723292653589793,-357.18,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.334174,-1,-5,4,4,4,4,,,0,-138,-61,198,,0.8384073464102069,0,166,948,38,37,0,3,0.3464073464102069,-2.723292653589793,-357.18,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.335174,-1,-5,4,4,4,4,,,0,-138,-61,198,,0.8384073464102069,0,166,948,38,37,0,3,-6.28,-2.723292653589793,-357.18,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.336174,-1,-5,4,4,4,4,,,0,-138,-61,198,,0.8384073464102069,0,166,948,38,37,0,3,2.090407346410207,-2.199692653589793,-357.181,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.337174,-1,-5,4,4,4,4,,,0,-138,-61,198,,0.8384073464102069,0,166,948,38,37,0,3,2.090407346410207,-2.199692653589793,-357.181,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.338173,-1,-5,4,4,4,4,,,0,-138,-61,198,,0.8384073464102069,0,166,948,38,37,0,3,2.090407346410207,-2.199692653589793,-357.181,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.339179,-1,-5,4,4,4,4,,,0,-138,-61,198,,0.8384073464102069,0,166,948,38,37,0,3,2.090407346410207,-2.199692653589793,-357.181,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.340175,-1,-5,4,4,4,4,,,0,-138,-61,198,,0.8384073464102069,0,166,948,38,37,0,3,2.090407346410207,-2.199692653589793,-357.181,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.433178,-5,0,4,4,4,4,,,0,-138,-61,198,,0.8384073464102069,0,166,948,38,37,0,3,2.090407346410207,-2.199692653589793,-357.181,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.434179,-5,0,4,4,4,4,,,0,-193,133,59,,-1.9015926535897931,0,169,2091,38,37,0,3,2.090407346410207,-2.199692653589793,-357.181,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.434179,-5,0,4,4,4,4,,,0,-193,133,59,,-1.9015926535897931,0,169,2091,38,37,0,4,-6.28,-2.199692653589793,-357.181,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.435177,-5,0,4,4,4,4,,,0,-193,133,59,,-1.9015926535897931,0,169,2091,38,37,0,4,3.835407346410207,-1.676592653589793,-357.183,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.435177,-5,0,4,4,4,4,,,0,-193,133,59,,-1.9015926535897931,0,169,2091,38,37,0,4,3.835407346410207,-1.676592653589793,-357.183,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.436178,-5,0,4,4,4,4,,,0,-193,133,59,,-1.9015926535897931,0,169,2091,38,37,0,4,3.835407346410207,-1.676592653589793,-357.183,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.437179,-5,0,4,4,4,4,,,0,-193,133,59,,-1.9015926535897931,0,169,2091,38,37,0,4,3.835407346410207,-1.676592653589793,-357.183,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.438177,-5,0,4,4,4,4,,,0,-193,133,59,,-1.9015926535897931,0,169,2091,38,37,0,4,3.835407346410207,-1.676592653589793,-357.183,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.532571,-5,4,-1,4,4,4,,,0,-193,133,59,,-1.9015926535897931,0,169,2091,38,37,0,4,3.835407346410207,-1.676592653589793,-357.183,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.534569,-5,4,-1,4,4,4,,,0,-65,193,-130,,-1.9115926535897931,0,166,3222,38,37,0,4,3.835407346410207,-1.676592653589793,-357.183,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.535568,-5,4,-1,4,4,4,,,0,-65,193,-130,,-1.9115926535897931,0,166,3222,38,37,0,4,-6.28,-1.676592653589793,-357.183,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.536568,-5,4,-1,4,4,4,,,0,-65,193,-130,,-1.9115926535897931,0,166,3222,38,37,0,4,5.581407346410208,-1.1529926535897932,-357.184,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.538018,-5,4,-1,4,4,4,,,0,-65,193,-130,,-1.9115926535897931,0,166,3222,38,37,0,4,5.581407346410208,-1.1529926535897932,-357.184,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.539030,-5,4,-1,4,4,4,,,0,-65,193,-130,,-1.9115926535897931,0,166,3222,38,37,0,4,5.581407346410208,-1.1529926535897932,-357.184,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.540027,-5,4,-1,4,4,4,,,0,-65,193,-130,,-1.9115926535897931,0,166,3222,38,37,0,4,5.581407346410208,-1.1529926535897932,-357.184,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.541027,-5,4,-1,4,4,4,,,0,-65,193,-130,,-1.9115926535897931,0,166,3222,38,37,0,4,5.581407346410208,-1.1529926535897932,-357.184,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.632672,0,4,-5,4,4,4,,,0,-65,193,-130,,-1.9115926535897931,0,166,3222,38,37,0,4,5.581407346410208,-1.1529926535897932,-357.184,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.634398,0,4,-5,4,4,4,,,0,133,54,-188,,-1.7115926535897932,0,165,263,38,37,0,4,5.581407346410208,-1.1529926535897932,-357.184,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.635405,0,4,-5,4,4,4,,,0,133,54,-188,,-1.7115926535897932,0,165,263,38,38,0,4,-6.28,-1.1529926535897932,-357.184,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.636412,0,4,-5,4,4,4,,,0,133,54,-188,,-1.7115926535897932,0,165,263,38,38,0,4,1.0454073464102072,-2.513892653589793,-357.184,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.637412,0,4,-5,4,4,4,,,0,133,54,-188,,-1.7115926535897932,0,165,263,38,38,0,4,1.0454073464102072,-2.513892653589793,-357.184,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.638413,0,4,-5,4,4,4,,,0,133,54,-188,,-1.7115926535897932,0,165,263,38,38,0,4,1.0454073464102072,-2.513892653589793,-357.184,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.639412,0,4,-5,4,4,4,,,0,133,54,-188,,-1.7115926535897932,0,165,263,38,38,0,4,1.0454073464102072,-2.513892653589793,-357.184,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.640413,0,4,-5,4,4,4,,,0,133,54,-188,,-1.7115926535897932,0,165,263,38,38,0,4,1.0454073464102072,-2.513892653589793,-357.184,5.646407346410207,,,0,0,0,0
2025-02-21 17:17:12.732007,4,-1,-5,4,4,4,,,0,133,54,-188,,-1.7115926535897932,0,165,263,38,38,0,4,1.0454073464102072,-2.513892653589793,-357.184,5.646407346410207,,,0,0,0,0
